id,Multitasking (Montasker -- Multitasker),Breadth (Specialist -- Generalist),Collaboration (Solo Creator -- Collaborator),Confidence (Self-Critical -- Self-Assured),Focus (Distractible -- Focused),Inspriation Source (Inward -- Outward),Creative Reasoning (Rational -- Intuitive),Motivation (Internal -- External),Movement (NonKinetic -- Kinetic),Organization (Controlled Chaos -- Organized),Pace (Slow -- Fast),Perfectionism (Pragmastist -- Perfectionist),Risk (Risk Averse -- Risk Loving),Stategy (Make It Happen -- Let It Happen),Tactic (Tenacious -- Reframer),Workspace (Private -- Public),Noise (Silence -- Noise/Music),Nature (Urban -- Nature),Ritual (Novetly Seeker -- Creature of Habit),Constraints (Stifle By -- Stimulated By),Creative Biorhythm,Gender,Age,Discipline
56674ed0781f5ee40d83daec,3,5,5,3,3,4,4,5,5,4,5,1,2,4,5,3,5,3,3,3, Morning | Afternoon | Evening ,,,
566762a3781f5ee40d83dafe,3,5,1,1,5,1,4,5,3,3,3,3,1,4,2,1,1,1,5,1,Pre Dawn | Morning ,,,
5667651420c5b5f009a7565a,3,2,2,1,4,4,2,3,2,4,2,4,2,1,3,1,2,3,3,4, Morning ,Female,40,GraphicDesign
566765ba20c5b5f009a75667,4,4,2,2,5,3,4,2,5,1,4,1,3,4,4,2,2,5,3,4, Evening ,Male,54,Business|Engineering|Entrepreneurship|Environment|GraphicDesign|SmartMaterials|SocialEnterprise|Sports|Technology
5667665320c5b5f009a75676,3,5,2,5,3,2,2,4,3,5,4,5,4,5,4,3,3,3,3,4,Pre Dawn | Morning ,Male,69,GraphicDesign|Teaching and Industrial Design
566767d3781f5ee40d83db37,3,2,1,1,2,5,1,5,1,4,5,4,1,1,1,1,5,3,5,4, Evening ,,,
5667695a20c5b5f009a75698,3,3,4,5,3,2,4,2,4,1,2,3,4,4,5,2,4,1,3,1, Morning ,,,
56676a67781f5ee40d83db64,2,3,2,2,3,3,3,2,1,4,3,3,4,2,3,2,3,1,3,3, Evening ,Male,42,Music
566769b3781f5ee40d83db50,4,5,4,3,2,5,5,4,4,1,4,2,5,5,4,4,3,5,1,2,Pre Dawn | After Midnight,Male,30,Art|Animation|Author|Directing|Editing|Education|Entrepreneurship|Film/Television|Journalism|Producer
56676aca20c5b5f009a756b7,4,5,3,3,4,3,1,1,5,4,5,4,1,1,2,1,2,4,4,4, Morning ,Male,32,Art|Design|Film/Television|GraphicDesign|Writing
56676b4b20c5b5f009a756d1,1,5,1,1,3,3,1,1,1,5,1,5,1,1,1,1,3,1,5,5, Afternoon | Morning ,,,
56676b7320c5b5f009a756d8,3,5,5,4,3,4,5,1,4,4,4,3,5,5,5,3,3,4,2,2, Evening | Afternoon | Morning ,Female,61,Art|CulinaryArts|Design|Food|Photography|Spirituality|Sustainability|recyclable MATERIALS
56676b4220c5b5f009a756cd,2,5,3,2,4,4,4,2,3,2,4,5,5,5,4,1,1,3,1,4, Morning | Evening ,,,
56676d8520c5b5f009a7570a,1,3,2,2,4,2,3,3,4,2,3,2,4,3,4,1,4,5,2,2, Evening | After Midnight,,,
56676ca2781f5ee40d83dbaa,3,4,4,4,3,4,4,4,5,4,5,5,2,3,4,4,2,3,4,3, Afternoon | Evening | After Midnight,Male,25,Bioengineering|Biology|Chemistry|ComputationalBiology|Design|Engineering|Genetics|Healthcare|HumanBiology|Invention|Medicine|Neuroscience|Research|Science|SmartMaterials|Spirituality|Technology|Biomedical Engineering/Tissue Engineering
56676fb720c5b5f009a75720,2,5,2,1,2,3,4,4,3,5,3,4,3,2,4,3,5,4,4,3, After Midnight,Male,32,SoftwareEngineering
566770b7781f5ee40d83dbd5,1,3,1,1,5,3,5,4,2,2,2,5,4,4,1,4,5,4,4,1, After Midnight,Male,23,Art|Acting|Astrophysics|Author|Chemistry|Composer|DataScience|DJ|Engineering|Invention|Physics|Robotics|Science|Sculpture
56677342781f5ee40d83dbf4,3,5,4,,,,,,,,,,,,,,,,,,,,,
5667737f20c5b5f009a7574f,5,5,3,3,5,3,3,3,5,5,3,5,5,4,3,2,5,3,3,3, After Midnight| Evening ,Male,41,Art|Education
566772ab20c5b5f009a7573e,4,4,2,2,5,2,2,2,4,5,3,2,4,2,4,1,4,4,2,2,Pre Dawn | Evening ,Female,31,Art|Architecture|Design|Fashion|GraphicDesign|Healthcare|Maker|VisualArt
56677531781f5ee40d83dc0f,5,5,3,3,5,3,3,3,5,5,3,3,3,3,4,1,5,5,1,3,Pre Dawn ,,,
56677596781f5ee40d83dc17,5,4,4,2,2,5,2,1,5,5,4,2,4,2,3,2,4,5,2,3,Pre Dawn | Morning | Evening | Afternoon ,Male,34,Technology|Sports|SustainableDesign|Research|Photography|Music|Maker|Literature|Journalism|Food|Film/Television|GraphicDesign|Healthcare|Education|Editing|DJ|Entrepreneurship|Fashion|Design|Dance|Directing
566776dd781f5ee40d83dc2d,2,4,3,3,5,1,2,4,5,5,3,4,3,1,2,1,2,4,3,5, After Midnight,Male,24,Engineering|Education|Entrepreneurship|Music|Physics|Robotics
5667780520c5b5f009a75783,3,3,2,4,4,4,5,4,3,4,3,3,2,4,4,1,2,3,4,2, After Midnight,Female,54,GraphicDesign
56677933781f5ee40d83dc4e,2,3,2,2,5,3,3,2,4,2,4,5,5,4,4,4,4,4,1,1, Morning ,Male,51,Healthcare|Writing
56677bd220c5b5f009a757aa,4,4,4,1,4,4,3,3,4,1,3,4,1,4,3,3,3,3,3,3, Morning | Evening | After Midnight,,,
566780d320c5b5f009a757c2,5,2,4,1,4,3,4,4,3,3,4,4,3,2,2,2,4,2,5,3, Morning | Evening ,Male,47,Writing
5667838920c5b5f009a757e0,1,2,,,,,,,,,,,,,,,,,,,,,,
5667837320c5b5f009a757d9,4,4,1,2,4,2,2,3,1,2,2,2,1,3,3,1,1,5,5,3, After Midnight,Female,45,Art|Agriculture|Dance|Healthcare|Music|Photography|Singer
5667840520c5b5f009a757f3,3,4,1,4,5,5,2,5,4,5,5,4,4,1,5,1,1,4,4,5,Pre Dawn ,Male,31,Entrepreneurship|Writing
566783bd781f5ee40d83dc91,1,3,4,1,3,2,5,1,3,5,3,3,1,3,3,1,4,4,3,1, After Midnight| Evening ,,,
5667834b20c5b5f009a757d4,5,4,2,1,5,3,4,3,5,5,4,5,4,1,3,1,1,4,3,1,Pre Dawn | Afternoon | Evening | After Midnight,Female,19,"Author|Dance|CulinaryArts|Editing|Fashion|Literature|Music|Photography|Politics|Research|Singer|Tourism|Writing|Philosophy and Psychology require a certain amount of creativity, and I find both topics stimulating to the creative process"
566784cf781f5ee40d83dcba,4,4,4,2,3,4,3,4,2,5,4,3,5,3,2,5,3,3,2,5, Afternoon ,Male,20,Art|Animation|Business|Composer|DataVisualization|Design|Directing|Editing|Entrepreneurship|Exploration|Film/Television|GraphicDesign|Maker|Music|Neuroscience|Producer|Research|SpokenWord|Technology|Tourism
56678647781f5ee40d83dcdb,4,4,1,1,,,,,,,,,,,,,,,,,,,,
566785ea781f5ee40d83dccf,2,5,1,1,1,3,5,4,2,1,4,5,4,2,4,1,4,4,2,1, Evening | After Midnight,Male,45,Music|Sports|Technology
5667863a781f5ee40d83dcd8,3,5,5,1,3,5,5,1,3,2,5,2,2,4,5,1,2,2,4,4, Evening | After Midnight,,,
566786b4781f5ee40d83dcea,4,5,2,2,1,2,4,1,4,1,5,2,2,4,4,2,3,5,1,3, Evening | After Midnight,Male,,Art|Business|CulinaryArts|Design|Food|Music|Photography|Producer|Singer|Spirituality
56678795781f5ee40d83dd0d,2,5,3,2,4,4,2,4,4,4,1,5,3,1,3,3,4,2,3,3, Afternoon | Evening ,,,
56678739781f5ee40d83dcfc,5,3,3,5,1,5,1,5,3,1,1,2,4,5,2,5,4,5,1,3, Evening | After Midnight,,19,Art|CulinaryArts|Education|Food|Politics|Aviation
566787ba781f5ee40d83dd12,1,5,4,5,2,5,4,2,4,5,4,2,2,2,2,2,5,5,2,4, Morning | Afternoon | Evening ,Male,23,Agriculture|Biology|Chemistry|Botany|Conservation|DataScience|DataVisualization|Ecology|Environment|Research|Science|Sustainability
5667888c781f5ee40d83dd2c,2,5,5,1,2,5,5,1,1,5,4,3,5,4,5,1,5,5,1,2, Evening ,Female,27,Agriculture|Biology|Botany|Conservation|Ecology|Education|Environment|Science|Research
5667898a781f5ee40d83dd49,3,4,2,2,3,4,3,3,5,5,4,4,4,3,4,4,4,5,2,2, Morning ,,,
566788e5781f5ee40d83dd3b,5,5,5,1,3,5,1,1,5,3,5,5,5,1,3,1,2,5,1,3, Morning | Evening | After Midnight,Male,22,Art|Activism|Editing|Education|Exploration|Film/Television|Journalism|Photography|Sports|Sustainability
56678a5420c5b5f009a758bd,5,4,1,1,4,1,4,1,3,2,5,4,4,5,4,1,1,5,3,1,Pre Dawn | After Midnight| Morning ,,,Art|Author|Biology|Composer|Ecology|Editing|HumanBiology|Literature|Music|Neuroscience|Spirituality|SpokenWord|VisualArt|Writing|Philosophy
566789f220c5b5f009a758a6,5,5,4,1,3,3,2,3,4,2,4,4,3,3,2,1,5,4,3,4, Afternoon ,Male,27,Art|DJ|HumanRights|Music|NGO/Non-Profit|Technology
566789c320c5b5f009a7589b,2,5,2,1,3,1,2,4,3,5,5,4,3,1,3,1,5,4,4,2, Morning | Afternoon | Evening ,Male,45,Art|Film/Television|Theater|VisualArt||Design
56678a22781f5ee40d83dd6a,5,5,1,1,3,1,2,5,5,5,5,4,3,4,5,1,5,5,3,1,Pre Dawn | Morning | Afternoon | After Midnight| Evening ,Male,22,Art|Acting|Agriculture|Architecture|Author|Biology|Botany|Business|Chemistry|CulinaryArts|Dance|Design|DJ|Education|Entrepreneurship|Engineering|Environment|Exploration|Food|HardwareEngineering |Invention|Law|Literature|Maker|Music|Neuroscience|Research|Science|Sculpture|Singer|SpokenWord|Sports|Sustainability|Writing|Zoology
56678b5220c5b5f009a758eb,1,1,3,3,4,4,2,3,3,4,2,5,3,3,3,1,4,3,3,1, Morning | Evening |Pre Dawn ,,,
56678d0020c5b5f009a758ff,4,5,3,1,4,4,4,5,4,4,1,3,2,2,3,4,5,4,1,4, Afternoon | Evening ,,,
56678d9f20c5b5f009a75924,2,5,2,2,4,3,2,2,3,5,4,5,3,2,4,1,1,5,5,3,Pre Dawn | Morning | After Midnight,Female,45,Art|Activism|Agriculture|Archeology|Architecture|Astronomy|CulinaryArts|DataVisualization|Environment|Exploration|Food|Genetics|HumanBiology|Law|Literature|Medicine|Music|Neuroscience|Photography|Sculpture|Spirituality|Sustainability|Zoology
56678d9a20c5b5f009a75920,2,2,1,2,5,1,2,3,5,5,4,3,4,5,3,5,4,5,2,1, Morning |Pre Dawn ,,,
56678d4b20c5b5f009a75908,2,4,2,3,5,3,3,3,3,5,2,3,2,3,2,1,1,3,4,1, Afternoon | Evening | After Midnight,Male,18,Art|Acting|Author|Music|Singer|Tourism|Writing
56678d7120c5b5f009a75913,4,3,4,1,2,1,5,3,1,2,4,4,2,4,3,2,2,1,1,1, Morning ,Male,46,DataVisualization|Engineering|HardwareEngineering |Politics|Research|Science|SoftwareEngineering|Technology
56678e1620c5b5f009a75941,2,2,1,2,4,4,3,4,4,3,4,3,4,3,3,2,1,4,4,2, Morning | After Midnight,Male,24,Business|Education|Food|Music
56678fdb20c5b5f009a75971,,,,,,,,,,,,,,,,,,,,,,,,
5667841820c5b5f009a757f9,5,5,1,1,4,1,5,1,5,3,3,5,4,5,4,3,2,5,3,1, Morning |Pre Dawn | After Midnight| Evening ,,,Author|Dance|Environment|Exploration
5667910a781f5ee40d83de24,1,2,4,1,5,2,2,4,2,2,4,5,2,2,5,2,1,1,5,4, After Midnight,Male,27,DataScience
56678d4d20c5b5f009a7590b,3,3,4,4,4,3,4,2,4,5,5,4,5,4,5,1,5,5,4,1, Afternoon | Evening | After Midnight,Male,27,Art|Acting|Activism|Agriculture|Animation|Archeology|Architecture|Astronomy|Astrophysics|Author|Bioengineering|Biology|Botany|Business|Chemistry|Composer|ComputationalBiology|Conservation|CulinaryArts|Dance|DataScience|DataVisualization|Design|Directing|Ecology|Education|Engineering|Entrepreneurship|Environment|Exploration|Film/Television|Food|Genetics|GraphicDesign|GreenEnergy|HardwareEngineering |HumanBiology|HumanRights|Invention|Literature|Maker|Medicine|Music|Neuroscience|Paleontology|Photography|Physics|QuantamPhysics|Research|Robotics|Science|Sculpture|Singer|SmartMaterials|SocialEnterprise|SoftwareEngineering|Spirituality|SpokenWord|Sports|Sustainability|SustainableDesign|Technology|Theater|Tourism|VisualArt|Writing|Zoology|everywhere because thats where ideas come from
56679115781f5ee40d83de2a,3,5,2,2,4,3,4,5,2,4,3,5,4,4,2,3,4,2,2,2, Evening | Afternoon ,Male,35,CulinaryArts|Photography|Food
56679158781f5ee40d83de38,2,3,2,1,4,1,3,2,5,5,4,5,3,3,2,1,1,3,4,1, Evening | After Midnight| Afternoon ,Female,22,Art|Design|Fashion|Maker|VisualArt
5667935520c5b5f009a759cf,1,4,4,3,5,4,2,1,5,1,2,4,2,3,4,1,1,4,1,2,Pre Dawn | After Midnight| Afternoon ,Male,60,Business|Education|Entrepreneurship|Research|Technology|finance
566793c1781f5ee40d83de8c,4,4,1,1,5,1,,,,,,,,,,,,,,,,,,
566792b420c5b5f009a759bc,2,3,3,5,4,5,2,4,5,4,2,1,2,2,2,2,4,2,4,2, Evening | Afternoon | Morning ,Female,25,Business|Design|Editing|Research|SocialEnterprise
5667936f781f5ee40d83de80,3,4,2,5,3,2,5,4,1,2,2,2,3,5,2,1,1,3,1,3, Evening | After Midnight|Pre Dawn ,,,
56679441781f5ee40d83dea6,5,5,4,5,3,3,3,4,3,1,5,2,4,3,4,2,4,5,2,1, Evening | Afternoon | After Midnight,Female,30,Art|Activism|Business|Design|Editing|Entrepreneurship|GraphicDesign|Photography|Sports|VisualArt|Writing
5667943a781f5ee40d83dea2,1,5,3,5,2,2,4,3,5,3,4,5,5,4,3,2,4,4,1,1, Evening | After Midnight,,,
566792ba781f5ee40d83de68,1,1,4,3,2,2,2,2,3,2,4,1,4,2,4,2,5,4,1,1, Evening | Morning ,Male,21,Business
566794e6781f5ee40d83ded7,2,4,4,4,4,4,4,4,5,2,3,4,4,2,4,5,4,4,4,4, Evening | After Midnight| Morning ,Male,32,Spirituality
566794c520c5b5f009a75a0f,2,3,1,3,4,5,4,5,2,4,4,5,2,3,2,1,3,2,5,4, After Midnight,Male,36,Acting|Engineering
5667950720c5b5f009a75a24,2,5,5,1,5,3,4,2,3,4,3,5,3,3,3,1,2,5,3,4, Morning ,,,
566790e0781f5ee40d83de1c,4,5,2,2,4,4,4,3,4,3,5,5,3,3,2,1,2,3,2,1, After Midnight| Afternoon ,Female,21,Activism|Author|Conservation|Design|Dance|Education|Editing|Exploration|Fashion|GraphicDesign|HumanRights|Literature|NGO/Non-Profit|Photography|Research|SocialEnterprise|Spirituality|SpokenWord|Sports|Sustainability|VisualArt|Writing
5667952620c5b5f009a75a31,3,3,4,2,3,5,4,2,3,1,4,4,3,2,3,2,3,3,3,4, Evening | After Midnight| Afternoon ,Male,39,Education|Music|Singer|Theater
5667942720c5b5f009a759ec,2,3,1,3,2,4,5,2,5,1,1,3,4,4,4,2,5,3,3,5, Afternoon | Evening ,Male,31,Animation|Education|Film/Television|GraphicDesign|Sculpture
566795c320c5b5f009a75a5e,2,2,3,3,4,3,4,5,2,4,3,3,2,3,3,3,3,3,3,3, Afternoon | Evening | After Midnight,Male,23,Animation|Astronomy|Design|HardwareEngineering |GraphicDesign|Science|Robotics|Technology|VisualArt
5667960220c5b5f009a75a6e,5,5,3,1,5,1,5,5,5,5,1,5,2,2,1,1,4,1,1,5, After Midnight| Evening ,,,
5667906620c5b5f009a75979,4,2,1,2,3,2,2,3,2,2,2,4,2,2,3,3,4,2,2,3, After Midnight| Evening | Afternoon | Morning |Pre Dawn ,Male,37,Activism|Author|Composer|DataScience|Design|Directing|DJ|Editing|Education|Entrepreneurship|Exploration|Film/Television|Genetics|GraphicDesign|HardwareEngineering |Healthcare|HumanRights|Journalism|Literature|Medicine|Music|Neuroscience|Photography|Producer|Research|Science|SoftwareEngineering|SpokenWord|Sustainability|SustainableDesign|Technology|Writing|VisualArt|Adaptability
566797f6781f5ee40d83df4d,2,3,1,1,4,1,4,2,3,5,4,4,2,2,2,4,3,3,3,2, Evening | After Midnight|Pre Dawn ,,,
566797ba20c5b5f009a75a9e,2,3,3,1,2,4,3,4,5,5,2,5,4,2,3,2,2,5,5,3, After Midnight| Evening | Morning ,Male,21,
56679806781f5ee40d83df52,4,1,4,1,5,5,4,2,4,2,4,2,5,2,2,1,1,1,5,5, After Midnight,,,
566798e820c5b5f009a75ac7,4,5,4,3,5,5,5,1,5,3,4,2,1,3,5,3,3,4,3,5, After Midnight| Evening |Pre Dawn ,Male,40,Art|DJ|Research|SocialEnterprise|Sociologist (graduate student)|Writing
5667988d20c5b5f009a75abb,4,5,2,1,5,1,3,2,1,1,3,2,1,2,4,1,3,3,2,1, Evening | After Midnight,Female,35,Art|Acting|Author|Literature|Music|Photography|Singer|Spirituality|Theater|VisualArt|Writing|Zoology
566799cc781f5ee40d83df98,2,4,1,3,5,5,4,5,3,3,5,5,4,2,3,2,2,3,3,3, Evening | After Midnight,Male,31,Agriculture|Architecture|Bioengineering|DataScience|DataVisualization|Design|Ecology|Engineering|Environment|Exploration|GreenEnergy|Invention|OpenSource|Research|Science|Sustainability|SustainableDesign|Technology
566799f020c5b5f009a75af7,5,5,5,1,3,5,5,1,5,5,5,5,5,3,1,1,5,5,1,1, Evening ,Male,29,Art|Astrophysics|Botany|Design|tattoo artist|Writing|Technology|SpokenWord|Singer|Sculpture|Science|Research|QuantamPhysics|Politics|Music|Maker|Invention|Film/Television|Food|Exploration|Entrepreneurship|Education
56679b2020c5b5f009a75b21,1,1,1,,,,,,,,,,,,,,,,,,,,,
56679678781f5ee40d83df25,3,3,1,1,4,1,5,1,3,4,2,3,2,3,2,1,4,5,3,3, Afternoon | Morning | Evening ,Male,22,Art|GreenEnergy|Music|Spirituality|SpokenWord|Sustainability|Writing|Psychology|Composer
566797b5781f5ee40d83df40,5,3,4,4,5,3,4,5,5,5,5,3,4,,,,,,,,,,,
56679a51781f5ee40d83dfb5,1,5,3,4,2,5,4,1,4,5,3,1,2,3,3,1,3,5,4,4, Afternoon | Evening ,Male,20,Art|Architecture|Conservation|Ecology|GreenEnergy|HumanRights
56679bef20c5b5f009a75b3c,2,2,1,2,,,,,,,,,,,,,,,,,,,,
56679d00781f5ee40d83dfee,3,4,3,3,2,4,4,4,4,3,4,4,3,,,,,,,,,,,
5667990520c5b5f009a75acf,3,3,4,5,3,5,2,3,3,3,5,4,5,3,2,2,3,5,3,1, Afternoon | Evening | Morning ,,,
56679c39781f5ee40d83dfe7,4,4,3,2,4,3,1,4,5,4,3,2,2,3,4,2,3,5,1,2, Evening | After Midnight,,,
56679b03781f5ee40d83dfca,3,4,4,2,5,4,3,3,5,3,2,3,4,3,4,3,2,5,4,4, Morning | Afternoon ,Male,23,Film/Television|Photography|Exploration|Music|Sports
56679f42781f5ee40d83e00f,2,5,3,2,2,3,3,2,4,5,5,4,4,4,3,1,4,5,2,2, Morning ,,,
5667a04f20c5b5f009a75b87,3,2,1,1,1,3,,,,,,,,,,,,,,,,,,
56679ed620c5b5f009a75b5a,2,5,3,3,2,3,2,4,5,4,5,4,5,4,2,3,3,4,1,3, Afternoon | Evening ,Male,18,
5667a00b20c5b5f009a75b7a,2,2,5,1,3,3,3,2,5,3,5,1,3,4,4,1,2,5,2,1, Afternoon ,Male,18,Business|DJ|Exploration|Music|Tourism
56679f3e781f5ee40d83e00c,2,3,3,3,4,3,4,2,3,1,2,4,2,3,4,2,3,4,2,3, Evening | After Midnight,Female,41,Activism|Design|Education|GraphicDesign|HumanRights|NGO/Non-Profit|Writing
5667a047781f5ee40d83e034,3,3,4,3,4,1,4,1,4,5,3,3,3,3,3,2,2,4,3,3, Evening | After Midnight,Female,14,Design|Medicine|Photography|Writing
5667a14b781f5ee40d83e059,5,5,3,2,4,4,2,2,3,1,4,5,4,3,4,3,4,2,1,3, After Midnight| Evening ,Male,27,Activism|Dance|DataScience|Healthcare|HumanRights|Literature|Medicine|Politics
5667a1c6781f5ee40d83e071,4,5,5,2,3,1,5,1,4,3,5,4,5,5,5,1,2,2,1,2, Evening | After Midnight,,,
5667a10b20c5b5f009a75ba6,1,4,2,2,3,2,2,3,5,1,4,4,3,3,4,2,3,2,1,4, Evening ,Male,26,
5667a232781f5ee40d83e08b,2,5,2,1,5,1,3,1,4,1,5,5,5,4,4,1,1,5,5,1,Pre Dawn | Morning | After Midnight,Male,19,Acting|Activism|Business|Directing|Education|Exploration|NGO/Non-Profit|Politics|Singer|Spirituality|Sports|Theater|Tourism|Writing
5667a22a20c5b5f009a75bd9,3,4,4,5,2,3,5,2,4,4,4,1,2,4,2,5,4,4,2,2, Morning | Evening | After Midnight,Female,20,Art|Animation|Architecture|CulinaryArts|Design|Directing|Fashion|Writing|VisualArt
5667a0f120c5b5f009a75ba2,2,4,1,2,4,4,4,2,5,3,5,5,4,3,1,2,2,3,2,2, After Midnight| Evening ,Male,28,Art|Author|Business|Editing|Engineering|Exploration|Environment|Maker|Literature|Photography|Physics|Research|Science|Sustainability|Writing
5667a40a781f5ee40d83e0c1,3,3,,,,,,,,,,,,,,,,,,,,,,
5667a44820c5b5f009a75c10,5,5,5,2,4,5,3,2,5,3,2,5,1,3,1,1,2,5,1,3, Morning | Afternoon | Evening | After Midnight,,,
5667a45620c5b5f009a75c13,4,4,1,2,1,4,4,2,4,1,1,1,1,5,5,1,5,4,4,4, After Midnight|Pre Dawn ,Female,19,Exploration|Journalism|Literature|PolicyWork|Politics|Tourism|Writing
5667a2a120c5b5f009a75bf2,3,4,1,1,2,3,4,4,5,3,5,4,4,3,2,1,5,5,1,1, Evening | After Midnight,Female,24,Art|Editing|Spirituality|Writing
5667a60220c5b5f009a75c36,1,3,2,2,4,3,2,3,1,1,3,3,4,4,3,1,3,3,3,4, Evening ,,,
5667a77b781f5ee40d83e0fa,1,2,3,3,4,3,3,3,1,5,1,3,2,2,2,,,,,,,,,
5667a7b820c5b5f009a75c57,5,5,2,4,5,1,3,1,5,4,4,2,3,2,5,1,1,5,5,1,Pre Dawn | Morning ,Male,,Engineering
5667a8cc20c5b5f009a75c76,2,2,2,1,3,1,3,5,3,4,4,1,3,3,2,1,5,3,5,3, Evening ,,,
5667a94b781f5ee40d83e13f,1,2,5,1,3,4,4,4,2,1,4,2,4,5,4,5,3,2,2,4, Evening | After Midnight,,,
5667a60d20c5b5f009a75c3b,4,3,1,5,5,4,2,3,4,4,5,1,5,1,4,3,3,1,3,4, Afternoon | Morning ,Male,24,"Mathematics, Juggling, Sleight of Hand|Research|QuantamPhysics|Physics|Education|Music"
5667a88820c5b5f009a75c6e,4,4,4,3,1,1,2,4,5,5,4,1,5,4,5,2,3,4,2,2,Pre Dawn ,Male,54,Technology
5667a8cf781f5ee40d83e11a,5,4,1,1,3,1,5,2,5,5,4,3,2,2,5,1,3,1,5,3, Morning | Afternoon | Evening ,Female,20,Art|Acting|Author|Design|GraphicDesign|Theater|Writing|Music
5667a91220c5b5f009a75c82,5,5,5,5,2,4,5,1,3,2,5,3,5,4,5,4,4,5,2,3, Morning |Pre Dawn ,Female,39,Architecture|Design|Entrepreneurship|Education|GraphicDesign|Neuroscience
5667a955781f5ee40d83e145,2,5,1,3,4,3,3,2,5,4,2,3,1,2,3,2,1,4,2,1, Evening | Afternoon | Morning ,,,
5667aa5120c5b5f009a75cde,3,5,2,3,4,3,1,5,5,4,4,5,3,4,5,3,2,2,2,4, Morning ,Female,46,Author|Education|Law|Research|Science
5667aa2620c5b5f009a75cd1,3,2,2,2,3,5,3,2,4,4,2,2,2,3,4,2,4,4,3,4, Evening | Morning ,Female,45,Art|Design|DJ|Exploration|Film/Television|Maker|Music|Photography|Producer
5667a926781f5ee40d83e131,3,4,3,2,4,4,4,2,3,4,4,3,4,4,4,2,2,4,4,3, Afternoon ,Male,18,Film/Television|Art|Acting|Author|Composer|Music|Photography|Producer|Singer|SpokenWord
5667ab5820c5b5f009a75d1a,4,4,3,1,2,4,,,,,,,,,,,,,,,,,,
5667ab8a20c5b5f009a75d25,3,3,3,,,,,,,,,,,,,,,,,,,,,
5667aad020c5b5f009a75cfa,3,3,1,4,5,2,5,1,1,1,5,5,3,3,3,1,2,3,3,1, After Midnight|Pre Dawn ,Male,36,Art|Design|DJ|Editing|GraphicDesign|Maker|Music|Producer|VisualArt|Writing
5667ac5120c5b5f009a75d3c,2,2,,,,,,,,,,,,,,,,,,,,,,
5667aae020c5b5f009a75d00,4,3,4,3,2,4,2,3,4,4,4,3,4,2,2,2,4,4,1,4, After Midnight| Evening ,,,
5667a9af20c5b5f009a75cb6,5,5,4,2,4,3,4,5,4,4,4,3,2,4,2,4,1,2,2,2, Morning | Evening | After Midnight,Male,37,Art|Animation|Design|Education|Film/Television|GraphicDesign|Music|Photography|Singer|VisualArt|Writing
5667ac90781f5ee40d83e1db,3,3,3,1,3,5,5,1,3,3,3,3,1,3,5,5,3,4,2,3,Pre Dawn | After Midnight| Morning ,Male,25,Design
5667adc120c5b5f009a75d50,5,4,4,3,4,5,4,3,5,2,5,5,4,3,5,3,2,4,2,4, Evening | After Midnight,,,
5667ade0781f5ee40d83e1ef,1,2,1,1,2,5,3,4,4,4,2,5,2,2,2,1,4,2,5,4, Afternoon ,Male,34,Architecture|GraphicDesign
5667adf6781f5ee40d83e1f5,4,4,5,4,4,5,2,3,5,3,4,3,3,2,4,1,1,3,4,2, Evening | Afternoon ,,,
5667ae26781f5ee40d83e1ff,3,5,3,3,4,4,5,4,4,3,2,4,5,2,5,5,4,4,2,3, Evening ,,,
5667b37d781f5ee40d83e229,2,5,3,4,4,4,5,1,5,5,5,5,5,5,5,1,5,5,1,5, After Midnight| Evening | Afternoon ,Female,23,Business|DJ|Entrepreneurship|Fashion|GraphicDesign|Invention|Research|Technology|Sustainability|Sports|SustainableDesign|Photography
5667b5b320c5b5f009a75d93,5,3,1,2,5,3,3,1,3,5,5,5,3,3,3,1,4,3,3,3, Evening | After Midnight,,,
5667b8c520c5b5f009a75db4,5,1,5,1,1,1,1,3,5,3,5,3,4,3,,,,,,,,,,
5667bbb920c5b5f009a75dc3,1,4,4,1,3,4,4,3,3,4,3,1,4,4,2,2,4,4,3,2, Morning | Afternoon | After Midnight,Female,41,Art|Chemistry|CulinaryArts|DataScience|Law|Spirituality
5667bd92781f5ee40d83e275,4,3,2,1,5,5,4,5,1,1,4,5,2,3,5,2,5,1,1,1, Evening | After Midnight,Male,34,HardwareEngineering 
5667bc8020c5b5f009a75dd0,3,5,2,2,3,4,4,3,5,4,3,2,3,3,3,1,3,5,3,4, Afternoon ,Male,23,
5667bfa820c5b5f009a75e03,2,1,1,1,4,3,1,2,5,4,4,1,4,4,3,1,5,4,4,3,Pre Dawn | Morning | Afternoon | Evening | After Midnight,Male,29,
5667bf9220c5b5f009a75dfe,2,3,4,5,5,5,3,3,4,5,2,5,5,3,4,1,2,4,4,2, After Midnight| Evening | Afternoon ,Male,18,Composer|DJ|Film/Television|Music
5667bf7f781f5ee40d83e29a,1,4,2,1,3,2,5,3,3,5,4,4,3,4,4,3,2,1,4,1, After Midnight,,,
5667b7eb20c5b5f009a75da9,1,5,3,4,5,3,4,2,5,4,3,5,2,3,3,1,3,5,1,3,Pre Dawn | Evening | After Midnight| Afternoon | Morning ,,,
5667be67781f5ee40d83e289,3,5,1,2,3,3,4,1,5,4,1,4,2,2,3,1,3,5,4,4, Evening ,MTF,41,Art|Engineering|Photography|Sculpture|Spirituality|VisualArt
